lsoa,alightings_old,boardings_old,alightings_hub_first,boardings_hub_first,boardings_delta,alightings_delta,total_old,total_hub_first,total_delta
E01000882,47.35805,33.70902,37.76772,25.10024,-8.608780000000003,-9.590330000000002,81.06707,62.86796,-18.199110000000005
E01000883,652.79238,602.96813,1019.00751,850.89799,247.92986000000008,366.21513000000004,1255.76051,1869.9055,614.14499
E01000884,105.21647,180.99776,406.16955,375.31038,194.31262,300.95308,286.21423,781.47993,495.2657
E01000886,227.21902,171.68175,253.48829,203.4878,31.80605,26.269270000000006,398.90076999999997,456.97609,58.07532000000003
E01000887,932.56984,699.4267600000001,593.8972600000001,609.99154,-89.43522000000007,-338.6725799999999,1631.9966,1203.8888000000002,-428.10779999999977
E01000888,181.06766,223.16105,904.19455,307.76835,84.60730000000001,723.12689,404.22871,1211.9629,807.73419
E01000890,533.95358,158.19324,448.36141,199.89559,41.702349999999996,-85.59217000000001,692.1468199999999,648.257,-43.889819999999986
E01000891,25.37769,228.65494999999999,0.0,0.0,-228.65494999999999,-25.37769,254.03264,0.0,-254.03264
E01000895,377.61985,583.37028,377.61985,583.37028,0.0,0.0,960.9901299999999,960.9901299999999,0.0
E01000896,412.92962,137.68453,60.535219999999995,137.68453,0.0,-352.3944,550.61415,198.21974999999998,-352.3944
E01000897,106.50407,137.76236,0.0,0.0,-137.76236,-106.50407,244.26643,0.0,-244.26643
E01000898,772.31887,1315.0274200000001,1289.12714,1452.78978,137.76235999999994,516.8082700000001,2087.34629,2741.91692,654.5706300000002
E01000899,234.43496,411.1947,234.43496,411.1947,0.0,0.0,645.6296600000001,645.6296600000001,0.0
E01000900,857.57048,566.56845,474.5991,326.37515,-240.19329999999997,-382.97137999999995,1424.13893,800.97425,-623.1646800000001
E01000901,58.08363,111.76915,0.0,0.0,-111.76915,-58.08363,169.85278,0.0,-169.85278
E01000902,8.98302,82.81577,45.87332,50.79001,-32.02576,36.890299999999996,91.79879,96.66333,4.864540000000005
E01000903,392.81683,111.21641,25.37769,228.65494999999999,117.43853999999999,-367.43913999999995,504.03324,254.03264,-250.0006
E01000904,899.5657199999999,1057.77625,803.63126,1230.62227,172.84602000000018,-95.93445999999994,1957.34197,2034.25353,76.91156000000001
E01000905,46.51285,25.13759,624.19413,271.4821,246.34451,577.68128,71.65044,895.67623,824.02579
E01000906,713.77229,497.6243,720.26333,530.53443,32.91013000000004,6.491039999999998,1211.39659,1250.79776,39.401169999999865
E01000907,94.95081,7.92409,34.55175,4.29488,-3.6292099999999996,-60.399060000000006,102.8749,38.84663,-64.02826999999999
E01000908,69.51566,60.73379,69.51566,60.73379,0.0,0.0,130.24945,130.24945,0.0
E01000909,883.43612,589.25631,883.43612,589.25631,0.0,0.0,1472.69243,1472.69243,0.0
E01000911,87.53766,28.55246,87.53766,28.55246,0.0,0.0,116.09012,116.09012,0.0
E01000912,1191.86943,668.88734,1191.86943,668.88734,0.0,0.0,1860.75677,1860.75677,0.0
E01000913,451.44293,318.12494,253.54504,88.03697,-230.08796999999998,-197.89789,769.56787,341.58200999999997,-427.98586
E01000914,11509.65864,12522.5898,12141.14954,13211.06535,688.475550000001,631.4909000000007,24032.24844,25352.214890000003,1319.9664500000035
E01000916,847.52116,554.79193,653.63294,403.76800000000003,-151.02392999999995,-193.88822000000005,1402.31309,1057.40094,-344.9121500000001
E01000917,527.41273,509.37902,177.68345,220.04208,-289.33694,-349.72928,1036.79175,397.72553,-639.0662200000002
E01000918,1135.08704,2366.28135,1567.40919,2372.10192,5.8205699999998615,432.3221500000002,3501.36839,3939.5111100000004,438.1427200000003
E01000919,6280.48821,7992.65888,2671.9343,5583.00481,-2409.6540699999996,-3608.5539100000005,14273.14709,8254.93911,-6018.207980000001
E01000920,980.80393,1073.9399799999999,349.31303,385.46443,-688.4755499999999,-631.4909,2054.74391,734.77746,-1319.9664500000001
E01000921,841.55414,476.43397,238.46176,372.4501,-103.98386999999997,-603.0923799999999,1317.98811,610.91186,-707.07625
E01000922,637.04883,708.54959,637.04883,708.54959,0.0,0.0,1345.5984199999998,1345.5984199999998,0.0
E01000924,371.85612000000003,126.36053,371.85612000000003,126.36053,0.0,0.0,498.21665,498.21665,0.0
E01000925,52.3857,122.68856,18.79392,19.17455,-103.51401,-33.59178,175.07425999999998,37.968469999999996,-137.10578999999998
E01000926,603.8357100000001,235.45635,1487.67965,880.89165,645.4353000000001,883.84394,839.29206,2368.5713,1529.27924
E01000927,1152.55584,1017.9462100000001,1095.95111,958.04255,-59.90366000000006,-56.60473000000002,2170.50205,2053.99366,-116.50838999999996
E01000928,813.01688,894.28246,833.89922,944.08421,49.80174999999997,20.88234,1707.29934,1777.98343,70.68408999999997
E01000929,623.63423,574.55596,929.4691700000001,579.93075,5.374789999999962,305.8349400000001,1198.19019,1509.39992,311.20973000000004
E01000930,1103.0453400000001,697.15525,3123.73718,2057.63467,1360.47942,2020.69184,1800.2005900000001,5181.3718499999995,3381.171259999999
E01000931,960.64994,886.87814,2445.6309,2680.30852,1793.43038,1484.98096,1847.52808,5125.939420000001,3278.4113400000006
E01000932,564.74607,289.01698,292.98743,169.29139,-119.72558999999998,-271.75864,853.76305,462.27882,-391.48423
E01000933,1729.09764,1761.40997,2407.3106,2025.26772,263.8577500000001,678.2129599999998,3490.5076099999997,4432.57832,942.07071
E01000934,188.27008,190.29012,188.27008,190.29012,0.0,0.0,378.5602,378.5602,0.0
E01000935,218.38273,132.00751,436.28369,278.86983,146.86231999999998,217.90095999999997,350.39024,715.15352,364.76327999999995
E01000938,2561.51109,1416.52132,414.16503,444.68516999999997,-971.8361500000001,-2147.34606,3978.03241,858.8502,-3119.18221
E01000939,0.0,0.0,4515.76333,6664.53697,6664.53697,4515.76333,0.0,11180.300299999999,11180.300299999999
E01000942,2093.00782,2539.89376,1131.51273,996.10907,-1543.78469,-961.4950899999999,4632.90158,2127.6218,-2505.27978
E01000946,1580.72117,475.24451999999997,3750.90763,6119.15728,5643.91276,2170.18646,2055.96569,9870.064910000001,7814.099220000001
E01000947,3341.22931,2971.67059,3374.43836,2643.86308,-327.8075100000001,33.209049999999934,6312.8999,6018.30144,-294.59846000000016
E01000948,75.26366,236.21502999999998,56.47938,157.72460999999998,-78.49042,-18.784280000000003,311.47869,214.20398999999998,-97.2747
E01000952,119.03193,20.99205,0.0,0.0,-20.99205,-119.03193,140.02398,0.0,-140.02398
E01000954,84.47484,209.10144,224.93656,274.21087,65.10943,140.46171999999999,293.57628,499.14743,205.57115
E01000955,140.46172,65.10943,0.0,0.0,-65.10943,-140.46172,205.57115000000002,0.0,-205.57115000000002
E01000956,1691.66942,2802.0649,2801.60591,3495.21778,693.1528800000001,1109.9364900000003,4493.73432,6296.82369,1803.0893700000006
E01000957,13.81739,35.02706,0.0,0.0,-35.02706,-13.81739,48.844449999999995,0.0,-48.844449999999995
E01000958,91.68290999999999,68.78717999999999,91.68290999999999,68.78717999999999,0.0,0.0,160.47008999999997,160.47008999999997,0.0
E01000959,1093.35689,1365.80125,90.67678,186.22719999999998,-1179.57405,-1002.68011,2459.15814,276.90398,-2182.25416
E01000960,2238.50011,2666.27221,514.45135,615.75379,-2050.5184200000003,-1724.04876,4904.77232,1130.20514,-3774.56718
E01000963,2173.75544,1802.59205,2331.22557,2003.04783,200.45578,157.47013000000015,3976.34749,4334.2734,357.92590999999993
E01000964,15.26846,25.534119999999998,13.26686,18.2271,-7.307019999999998,-2.0016,40.80258,31.49396,-9.308619999999998
E01000965,52.43289,14.043289999999999,52.43289,14.043289999999999,0.0,0.0,66.47618,66.47618,0.0
E01000969,982.1718,1070.96971,1015.04955,1109.28182,38.31210999999985,32.87774999999999,2053.14151,2124.33137,71.18985999999995
E01000970,23.9382,25.646569999999997,23.9382,25.646569999999997,0.0,0.0,49.58476999999999,49.58476999999999,0.0
E01000972,669.93605,1238.80681,1761.21092,2580.44863,1341.6418199999998,1091.27487,1908.74286,4341.65955,2432.91669
E01000973,1959.8505,1816.73107,1959.8505,1813.54113,-3.1899399999999787,0.0,3776.5815700000003,3773.39163,-3.189940000000206
E01000974,765.96327,501.94849999999997,1389.51586,1915.92103,1413.97253,623.55259,1267.91177,3305.43689,2037.52512
E01000975,1686.13347,7482.8792,597.53614,2277.6412,-5205.238,-1088.59733,9169.01267,2875.17734,-6293.83533
E01000976,1048.68276,627.99729,1048.68276,627.99729,0.0,0.0,1676.68005,1676.68005,0.0
E01000977,475.43397,256.55504,261.93233,221.31144,-35.243600000000015,-213.50164,731.98901,483.24377,-248.74524000000002
E01000978,243.47605000000001,119.99558999999999,375.1341,281.8383,161.84271,131.65804999999997,363.47164,656.9724,293.50076
E01000979,504.93249,238.97743,326.76727,175.55935,-63.41808,-178.16521999999998,743.9099199999999,502.32662,-241.58329999999995
E01000980,277.09088,99.23032,277.09087999999997,99.23032,0.0,-5.684341886080802e-14,376.32120000000003,376.3212,-5.684341886080802e-14
E01000981,202.4689,130.76561999999998,141.95266,87.68656,-43.079059999999984,-60.51623999999998,333.23452,229.63922000000002,-103.59529999999995
E01000982,48.53648,70.70317999999999,48.53648,70.70317999999999,0.0,0.0,119.23965999999999,119.23965999999999,0.0
E01000983,214.99094,87.46973,266.01682999999997,193.97093,106.50120000000001,51.025889999999976,302.46067,459.98776,157.52709
E01000984,302.15391,129.30080999999998,302.15391,129.30080999999998,0.0,0.0,431.45471999999995,431.45471999999995,0.0
E01000985,91.40738,111.48383,81.71354,84.15074,-27.33309,-9.693840000000009,202.89121,165.86428,-37.02692999999999
E01000986,51.02589,106.5012,0.0,0.0,-106.5012,-51.02589,157.52709,0.0,-157.52709
E01000989,42.208909999999996,17.191,42.20891,17.191,0.0,7.105427357601002e-15,59.39990999999999,59.399910000000006,1.4210854715202004e-14
E01000990,50.47658,6.58761,0.0,0.0,-6.58761,-50.47658,57.064189999999996,0.0,-57.064189999999996
E01000991,56.20641,20.23799,56.20641,20.23799,0.0,0.0,76.4444,76.4444,0.0
E01000992,576.91755,451.38851,571.16282,398.66468,-52.72383000000002,-5.754729999999995,1028.30606,969.8275,-58.4785599999999
E01000993,210.0088,180.95559,210.0088,180.95559,0.0,0.0,390.96439,390.96439,0.0
E01000994,198.07474,111.22057,140.54114,69.03777,-42.1828,-57.53359999999998,309.29531,209.57891,-99.71639999999996
E01000995,68.36595,135.76914,898.96681,416.2493,280.48016,830.60086,204.13509,1315.21611,1111.08102
E01000997,510.85909000000004,308.11923,510.85909,308.11923,0.0,-5.684341886080802e-14,818.97832,818.9783199999999,-1.1368683772161603e-13
E01000998,516.57238,370.15126,305.04086,157.82338,-212.32788,-211.53151999999994,886.7236399999999,462.86424,-423.85939999999994
E01001000,480.31517,472.71941,749.3802900000001,727.23009,254.51068000000004,269.06512000000004,953.03458,1476.61038,523.5758000000001
E01001003,270.65627,126.00711,336.14002999999997,154.6733,28.666190000000014,65.48375999999996,396.66338,490.81332999999995,94.14994999999993
E01001004,397.17053,145.30104,331.68676999999997,116.63485,-28.66619,-65.48376000000002,542.4715699999999,448.32161999999994,-94.14994999999999
E01001005,1010.30154,300.08974,0.0,0.0,-300.08974,-1010.30154,1310.39128,0.0,-1310.39128
E01001006,170.76615,162.50628,529.69925,251.40919,88.90290999999999,358.93309999999997,333.27243,781.10844,447.83601
E01001007,274.43105,307.72765,0.0,0.0,-307.72765,-274.43105,582.1587,0.0,-582.1587
E01001008,326.97907,229.68747,316.51361,219.78618,-9.901289999999989,-10.46545999999995,556.6665399999999,536.29979,-20.36674999999991
E01001010,536.42079,823.63786,402.20781999999997,680.24819,-143.38967000000002,-134.21297000000004,1360.05865,1082.4560099999999,-277.60264000000006
E01001011,2713.59953,1976.17383,2347.9425,1774.22972,-201.9441099999999,-365.65702999999985,4689.77336,4122.17222,-567.6011399999998
E01001013,3119.63236,4510.1138200000005,3619.50236,4855.4475999999995,345.333779999999,499.8699999999999,7629.74618,8474.94996,845.2037799999998
E01001015,356.78825,216.89482999999998,69.45271,123.23911,-93.65571999999999,-287.33554000000004,573.68308,192.69182,-380.99126
E01001016,244.66513,77.55727999999999,248.42101,78.79228,1.2350000000000136,3.7558799999999906,322.22240999999997,327.21329000000003,4.990880000000061
E01001018,477.84754,244.93195,477.84754,244.93195,0.0,0.0,722.77949,722.77949,0.0
E01001019,109.01191,54.37772,109.01191,54.37772,0.0,0.0,163.38963,163.38963,0.0
E01001020,210.27412,155.74628,210.27412,155.74628,0.0,0.0,366.0204,366.0204,0.0
E01001021,151.80271,57.15871,151.80271,57.15871,0.0,0.0,208.96141999999998,208.96141999999998,0.0
E01001022,81.7595,30.45273,81.7595,30.45273,0.0,0.0,112.21223,112.21223,0.0
E01001023,1286.33338,1355.23035,1569.91304,1447.65107,92.42071999999985,283.5796599999999,2641.56373,3017.56411,376.00037999999995
E01001024,54.556039999999996,31.33936,54.81113,32.33326,0.9939000000000036,0.2550900000000027,85.8954,87.14439,1.2489900000000063
E01001025,53.08912,59.3685,26.42737,48.44789,-10.920609999999996,-26.66175,112.45761999999999,74.87526,-37.582359999999994
E01001026,124.44986,43.70834,149.08153,53.85984,10.151499999999999,24.631669999999986,168.1582,202.94136999999998,34.783169999999984
E01001027,83.5758,47.79273,85.60588,48.56184,0.7691099999999977,2.030079999999998,131.36853,134.16772,2.79919000000001
E01001028,55.72636,32.56796,55.72636,32.56796,0.0,0.0,88.29432,88.29432,0.0
E01001029,58.77513999999999,207.81294,353.15106,186.42096,-21.39197999999999,294.37591999999995,266.58808,539.57202,272.98393999999996
E01001030,9.261399999999998,1.9181699999999997,9.2614,1.9181699999999997,0.0,1.7763568394002505e-15,11.179569999999998,11.17957,1.7763568394002505e-15
E01001031,35.960679999999996,33.9461,35.70559,32.9522,-0.9939000000000036,-0.2550899999999956,69.90678,68.65779,-1.248989999999992
E01001032,54.2271,62.42373,54.2271,62.42373,0.0,0.0,116.65083,116.65083,0.0
E01001033,952.10479,451.07838999999996,409.34668,268.06186,-183.01652999999993,-542.75811,1403.18318,677.40854,-725.77464
E01001034,360.51486,258.33167,246.19598,234.24358,-24.088089999999966,-114.31888000000001,618.84653,480.43956000000003,-138.40697
E01001035,549.24907,189.74609999999998,549.24907,189.7461,2.842170943040401e-14,0.0,738.9951699999999,738.9951699999999,0.0
E01001036,275.74767,69.46323,275.74767,69.46323,0.0,0.0,345.21090000000004,345.21090000000004,0.0
E01001037,869.9789,479.29735,381.07088,274.01812,-205.27922999999998,-488.90801999999996,1349.27625,655.0889999999999,-694.18725
E01001038,321.7653,334.19037000000003,321.7653,334.19037000000003,0.0,0.0,655.95567,655.95567,0.0
E01001039,55.44334,24.64375,119.14209,31.870109999999997,7.226359999999996,63.69875,80.08709,151.0122,70.92511
E01001040,386.45694000000003,105.83008,433.17489,285.12698,179.2969,46.71794999999997,492.28702000000004,718.30187,226.01484999999997
E01001041,727.13949,750.44055,1227.31436,858.29512,107.85456999999997,500.17487000000006,1477.58004,2085.60948,608.02944
E01001042,615.98864,1011.00593,615.98864,1011.00593,0.0,0.0,1626.99457,1626.99457,0.0
E01001044,252.92748,275.58191999999997,252.92748,275.58191999999997,0.0,0.0,528.5093999999999,528.5093999999999,0.0
E01001047,83.76357999999999,42.171139999999994,83.76358,42.17114,7.105427357601002e-15,1.4210854715202004e-14,125.93471999999998,125.93472,1.4210854715202004e-14
E01001049,343.50467,176.32976,557.00631,211.57335999999998,35.24359999999999,213.50164,519.83443,768.57967,248.74523999999997
E01001050,315.61007,424.41648999999995,362.11724,325.99186,-98.42462999999998,46.507169999999974,740.02656,688.1090999999999,-51.91746000000012
E01001051,362.63743,134.19051,362.63743,134.19051,0.0,0.0,496.82794,496.82794,0.0
E01001052,296.87293999999997,164.72518,296.87294,164.72518,0.0,5.684341886080802e-14,461.59812,461.59812,0.0
E01001053,299.55254,152.822,415.97937,266.95078,114.12878,116.42683,452.37454,682.93015,230.55561
E01001054,328.93261,238.14066,362.46449,260.43120999999996,22.290549999999968,33.53188,567.07327,622.8957,55.822430000000054
E01001055,490.50566,256.67809,490.50566,256.67809,0.0,0.0,747.1837499999999,747.1837499999999,0.0
E01001057,32.66379,53.60225,0.0,0.0,-53.60225,-32.66379,86.26604,0.0,-86.26604
E01001058,151.14628,45.976789999999994,151.14628,45.976789999999994,0.0,0.0,197.12306999999998,197.12306999999998,0.0
E01001059,146.89527999999999,47.69066,146.89527999999999,47.69066,0.0,0.0,194.58594,194.58594,0.0
E01001060,281.79216,90.31161,281.79216,90.31161,0.0,0.0,372.10377000000005,372.10377000000005,0.0
E01001061,221.40664,204.8528,221.40663999999998,204.8528,0.0,-2.842170943040401e-14,426.25944000000004,426.25944,-5.684341886080802e-14
E01001062,722.51931,541.81071,732.21315,569.1437999999999,27.33308999999997,9.693840000000023,1264.3300199999999,1301.3569499999999,37.02692999999999
E01001063,273.30622999999997,388.75347,721.48778,551.96252,163.20905000000005,448.1815500000001,662.0597,1273.4503,611.3906
E01001064,628.1042699999999,353.46582,628.1042699999999,353.46582,0.0,0.0,981.5700899999999,981.5700899999999,0.0
E01001065,1516.89669,1529.14662,1510.09663,1511.81428,-17.33233999999993,-6.80006000000003,3046.04331,3021.91091,-24.13239999999996
E01001066,397.62519,29.82667,442.35856,155.29108,125.46440999999999,44.733370000000036,427.45185999999995,597.64964,170.19778000000002
E01001067,50.05983,10.97762,50.05983,10.97762,0.0,0.0,61.03745,61.03745,0.0
E01001068,105.4974,49.11918,105.4974,49.11918,0.0,0.0,154.61658,154.61658,0.0
E01001069,12.63036,17.01062,11.14555,5.40327,-11.60735,-1.4848099999999995,29.64098,16.54882,-13.09216
E01001070,256.27043,81.84933,256.27043,81.84933,0.0,0.0,338.11976,338.11976,0.0
E01001071,110.37158,56.19052,107.47431999999999,54.75287,-1.4376499999999979,-2.897260000000003,166.5621,162.22719,-4.334909999999979
E01001073,64.06475999999999,21.41854,9.77984,2.9771400000000003,-18.4414,-54.28491999999999,85.48329999999999,12.75698,-72.72631999999999
E01001074,859.18416,471.52502,619.0287099999999,508.48664,36.96162000000004,-240.1554500000001,1330.70918,1127.51535,-203.19383000000016
E01001075,346.3107,215.98666,347.85996,230.41081,14.424149999999997,1.5492600000000039,562.29736,578.27077,15.973409999999944
E01001076,455.34341,312.75957999999997,451.33646,311.48957,-1.2700099999999566,-4.0069500000000176,768.10299,762.82603,-5.276960000000031
