lsoa,bus_cluster,n_stopareas,bus_activity,dist_min_m,dist_mean_m,dist_wmean_m,nearest_rail_nlc,nearest_rail_cluster,dist_centre_wmean_m,log_total_activity,direction_balance,post_midnight_share,deep_night_share,post_midnight_persistence,weekend_ratio,within_800m,within_1200m,bus_cluster_name,nearest_rail_cluster_name
E01002882,2,1,180.96284,532.7186708084582,532.7186708084582,532.7186708084582,663,2,5190.974089706093,5.188552610892429,-0.0355411943887451,0.0351923904171383,0.0086486663017767,0.0646182781036086,1.2476334587277242,True,True,"C2 moderate activity and persistence, transitional","C2 central interchange, direction-balanced"
E01002883,1,2,2863.85956,163.6190704897399,312.97453444886344,177.0775526279992,663,2,4916.30697542125,7.913758085011405,0.0349404430684209,0.1310861424591054,0.0431746883657181,0.2196642147352843,0.865146563297158,True,True,"C1 relatively high activity, stronger night-persistence","C2 central interchange, direction-balanced"
E01002884,1,2,3780.7790800000002,89.33306570314497,140.2583047620302,128.71092189889433,663,2,4861.755244195607,8.218146349250773,0.2939670479658147,0.0654644849983773,0.012814690152887,0.1069878860956354,0.8425416868228353,True,True,"C1 relatively high activity, stronger night-persistence","C2 central interchange, direction-balanced"
E01002885,2,1,581.99045,196.72007276308182,196.72007276308182,196.72007276308182,663,2,4562.938746027608,6.294802886838558,0.2069875296128583,0.1805450051183631,0.0949249194242689,0.2973959832619159,0.909038882401812,True,True,"C2 moderate activity and persistence, transitional","C2 central interchange, direction-balanced"
E01002886,1,4,2179.1860399999996,432.31719353724185,573.7936989438856,560.3912232716231,517,2,4838.242408636559,7.658646404425267,-0.0746484502620174,0.0796909469269841,0.0156582028250161,0.125556901727898,0.860380180835101,True,True,"C1 relatively high activity, stronger night-persistence","C2 central interchange, direction-balanced"
E01002887,0,3,515.4335599999999,135.61827214544545,244.61237076794382,329.2202440967279,583,4,4034.684633992214,6.209647032660667,0.5117774086214808,0.0460923052891471,0.0,0.0739702142510798,0.7475851364468639,True,True,"C0 low activity, weak night-persistence",C4 inner–middle ring mixed
E01002891,2,1,1088.5072599999999,584.8250375224729,584.8250375224729,584.8250375224729,605,2,3959.15205568061,6.979400512511584,0.1877199764131095,0.0655196524995999,0.0146874774288798,0.1027272183175455,0.9554070208203476,True,True,"C2 moderate activity and persistence, transitional","C2 central interchange, direction-balanced"
E01002894,1,5,1945.1701699999999,43.46532587733388,247.3766990163315,183.80575176955952,755,2,4980.311419819138,7.54612362930486,-0.1447400553229804,0.0616790360666911,0.0105046266359367,0.0963259854968898,0.7519313355999129,True,True,"C1 relatively high activity, stronger night-persistence","C2 central interchange, direction-balanced"
E01002896,2,2,856.31933,515.3332014858884,664.0466077359264,776.3431302076352,581,4,4712.333371006426,6.699569672733489,-0.3938977602417982,0.0427383647719646,0.0064791556393803,0.0621850938703176,0.8376984798103851,True,True,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01002897,2,1,577.52164,704.3037744712553,704.3037744712553,704.3037744712553,581,4,4815.1045679195795,6.343599656574921,0.5021312860063849,0.0383821675483171,0.0067913993981335,0.0533690156199381,0.7492852760014089,True,True,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01002898,3,2,274.7933,405.4933147891027,443.55979009907367,439.3890655336477,583,4,4403.654839687757,5.61696944163147,0.1349020842748278,0.0438926483796747,0.0,0.0669161372352179,0.6225437364942679,True,True,C3 moderate activity with destination characteristics,C4 inner–middle ring mixed
E01002899,1,1,1926.87981,788.6563327438492,788.6563327438492,788.6563327438492,708,2,3512.6025963664038,7.542906059984274,0.0950446133443974,0.0390287223123828,0.0076282293204399,0.0559499118372574,0.8437619639306019,True,True,"C1 relatively high activity, stronger night-persistence","C2 central interchange, direction-balanced"
E01002900,3,2,316.55037000000004,1007.7247633821341,1128.7612476553043,1141.8262251801175,702,2,3710.411782347442,5.755518359419513,0.4311481432005352,0.0284043144036754,0.0,0.0408145843396848,0.6097794017164074,False,True,C3 moderate activity with destination characteristics,"C2 central interchange, direction-balanced"
E01002901,1,4,2214.06931,362.01757240996915,571.5661937876224,671.3492012789627,702,2,2862.4551296650943,7.665420921103461,0.0948209712546959,0.0586432091003883,0.0170962771330402,0.0869146367951531,0.7737782290113714,True,True,"C1 relatively high activity, stronger night-persistence","C2 central interchange, direction-balanced"
E01002902,1,5,8464.85301,36.52712325925361,204.05498864363932,122.22561910658244,702,2,2702.1827460003974,9.01607291539721,0.2309509434902661,0.0490987572861374,0.0139121162808588,0.0735559061946287,0.7927249269705041,True,True,"C1 relatively high activity, stronger night-persistence","C2 central interchange, direction-balanced"
E01002903,1,1,1926.27927,704.6809930270268,704.6809930270268,704.6809930270268,702,2,3297.974075095194,7.54710376610387,0.3238379055050778,0.0425853573271936,0.0153023074039444,0.0596924199968981,0.6960206570804977,True,True,"C1 relatively high activity, stronger night-persistence","C2 central interchange, direction-balanced"
E01002905,1,2,1491.62323,461.21729524406317,591.3744944091974,612.7298753059094,627,4,6164.334598454728,7.270774366219514,-0.142308973856296,0.0598538989615729,0.0260824230701793,0.0879183728029416,0.7035712035146552,True,True,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01002906,2,5,1397.02484,544.6909041210896,766.003653566187,831.3193937621724,627,4,6598.596761158369,7.210384873522513,-0.049238433115989,0.0459138571169964,0.0146532598553876,0.067446923991978,0.8353037331489387,True,True,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01002908,2,1,391.60393999999997,934.7322293894974,934.7322293894974,934.7322293894974,630,2,6844.649370128465,5.964315216756252,-0.3274893818057374,0.0594041727347826,0.0266320454831326,0.0930675351850409,0.7897851407546163,False,True,"C2 moderate activity and persistence, transitional","C2 central interchange, direction-balanced"
E01002909,1,1,1060.63597,272.3346724753457,272.3346724753457,272.3346724753457,627,4,5969.46337621733,6.919840497656554,-0.0925730993677806,0.0742672261859154,0.0229652711037776,0.1095678490649439,0.9135511488006438,True,True,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01002910,2,1,480.82430999999997,617.1482586680406,617.1482586680406,617.1482586680406,708,2,3952.403066490056,6.152165129414073,0.1572913570556494,0.0589142244037611,0.0203310914615585,0.0976802624043759,0.8175547943807738,True,True,"C2 moderate activity and persistence, transitional","C2 central interchange, direction-balanced"
E01002911,1,4,2838.55507,822.21115729294,932.4800874499308,873.4870689391422,708,2,4167.167804191706,7.92810557744673,0.1900822337244691,0.0510778116385501,0.0142641351363851,0.0779327080653043,0.8127362120695487,False,True,"C1 relatively high activity, stronger night-persistence","C2 central interchange, direction-balanced"
E01002912,1,2,3241.24673,817.0063140113842,887.6181458012201,904.05383378484,755,2,4587.561445356935,8.060637108452546,0.175329037302793,0.0452208271211417,0.0122783434979233,0.0630626564354942,0.6932628221411086,False,True,"C1 relatively high activity, stronger night-persistence","C2 central interchange, direction-balanced"
E01002913,1,4,2704.2655,588.4417262010355,708.6728691117489,670.9373682164112,9586,2,4911.690135749774,7.879115894345394,-0.2158210537342657,0.0625477069310163,0.0116273811409654,0.0920081085269919,0.7209502344627017,True,True,"C1 relatively high activity, stronger night-persistence","C2 central interchange, direction-balanced"
E01002914,3,2,1128.99427,519.8732549160285,625.2114374220262,641.1770762917002,708,2,3575.0456049449226,7.000676616865166,0.2356189382248183,0.0179723567495918,0.0,0.0240262843303637,0.8462521055307521,True,True,C3 moderate activity with destination characteristics,"C2 central interchange, direction-balanced"
E01002915,3,5,187.64009,5511.509784328714,5759.11479073874,5726.572043264707,647,4,16833.805825734235,5.170517801284896,-0.4060276236322251,0.0903781842845914,0.0,0.1380006297693489,0.7444456943785107,False,False,C3 moderate activity with destination characteristics,C4 inner–middle ring mixed
E01002916,1,3,1540.5784199999998,6235.26084071481,6457.962184544788,6624.2548745622535,647,4,17638.293513969522,7.2978223027378,-0.2533625299483303,0.0556720311169628,0.0143556467228644,0.0825847847044515,0.801487046680459,False,False,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01002918,0,1,90.57943,5802.5267325840505,5802.5267325840505,5802.5267325840505,647,4,17163.266151872143,4.465023704687316,-0.0359843902261894,0.0054609302342362,0.0,0.0066522446328158,0.8111743377983683,False,False,"C0 low activity, weak night-persistence",C4 inner–middle ring mixed
E01002919,1,5,2868.0753099999997,6163.108024442898,6371.6657326711775,6549.583745104837,647,4,17720.66668299169,7.935386231190852,-0.2575145085652399,0.0445452906320811,0.0088077850653293,0.0653587936170524,0.8144786626307972,False,False,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01002920,0,2,268.59141,6183.923478921004,6206.246893896065,6214.240910966136,647,4,16874.280331487604,5.586721740577215,-0.2530816012301241,0.0101081643357662,0.0,0.0135201109480725,0.7547326321802659,False,False,"C0 low activity, weak night-persistence",C4 inner–middle ring mixed
E01002921,1,4,828.6993,6949.297725650259,7074.946815154676,7089.179351903246,767,0,17358.872704565314,6.706270719088826,-0.389801304615879,0.0589072574432693,0.0105578064464611,0.08926697886065,0.7580525707936742,False,False,"C1 relatively high activity, stronger night-persistence",C0 outer arrival-oriented
E01002922,0,3,211.41935,6261.861868975379,6532.475716904338,6593.163369583667,767,0,16885.547146219214,5.350874379606685,-0.3780857688307587,0.0030429110130851,0.0,0.0037841463367646,0.7626799428126457,False,False,"C0 low activity, weak night-persistence",C0 outer arrival-oriented
E01002926,0,3,423.98989,5649.328414150464,5787.884002771157,5776.988959428174,767,0,16180.285462991664,6.045368778780386,-0.2620724120457674,0.0198099310177733,0.0,0.0280921360592191,0.8603928455834993,False,False,"C0 low activity, weak night-persistence",C0 outer arrival-oriented
E01002928,2,2,631.65996,4518.738622638815,4622.460711314749,4597.661222386833,767,0,15198.093898280418,6.416568053341179,-0.2112943290999583,0.0719314060659732,0.0326919894352508,0.1069955643315101,0.8863131723278321,False,False,"C2 moderate activity and persistence, transitional",C0 outer arrival-oriented
E01002929,2,2,152.52561,3935.305537379241,3977.0602350169274,3970.175537759772,767,0,14521.799008737138,5.024902761338278,0.2448114014538409,0.0275846469588329,0.0039840439769757,0.0464144274034104,0.9102227614327012,False,False,"C2 moderate activity and persistence, transitional",C0 outer arrival-oriented
E01002930,1,2,1981.7895399999998,3964.0780679153772,4046.9846272196346,4024.9056631208546,767,0,14671.739213787934,7.573373151583113,0.297670612514471,0.0524430666498125,0.0078898392740108,0.0806139082901341,0.7171249726338258,False,False,"C1 relatively high activity, stronger night-persistence",C0 outer arrival-oriented
E01002931,1,2,2916.1729499999997,3896.1385979644833,4017.6318771100878,4102.518759213024,647,4,14901.278025848775,7.950286031416475,-0.1505399160572179,0.0678583131814924,0.0184071930971884,0.108694848010096,0.8850666429193872,False,False,"C1 relatively high activity, stronger night-persistence",C4 inner–middle ring mixed
E01002932,1,2,570.44057,4903.851472274396,4985.160587573587,5013.585505494456,767,0,15379.489047436302,6.312967841759118,-0.0262433804093275,0.1145946295980121,0.037283007755759,0.1803849937060294,0.9466185293957248,False,False,"C1 relatively high activity, stronger night-persistence",C0 outer arrival-oriented
E01002935,1,4,1253.55494,5412.061765637868,5507.469776130514,5541.945047787867,686,0,15211.360822441406,7.106906305787116,-0.2453309475694365,0.0584322712029115,0.00874915958393,0.0924602605425573,0.8656107129917096,False,False,"C1 relatively high activity, stronger night-persistence",C0 outer arrival-oriented
E01002938,3,2,286.90572,4823.969961025802,4958.672467174705,4996.498514914868,686,0,14919.569208090765,5.650879253452699,-0.1434240640718816,0.0397174960677719,0.0,0.0575735251639672,0.8157251831884702,False,False,C3 moderate activity with destination characteristics,C0 outer arrival-oriented
E01002940,2,2,709.06303,8560.286252372449,8703.196135544022,8663.98502247795,647,4,20053.38768571679,6.52009760320942,-0.3144430778480909,0.0641278019738428,0.0103863438036296,0.0979677576466092,0.7299859021967852,False,False,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01002941,2,3,1352.2282599999999,8307.427771732631,8491.111213035412,8565.109236964436,647,4,19708.298434744454,7.178669152699143,-0.337886942756566,0.0466356858701473,0.0124097617413979,0.0685005121144054,0.7927808565178207,False,False,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01002946,2,3,413.74875,8081.064035197154,8235.289375721568,8298.38382748158,647,4,19977.135420970015,5.9648989096261404,-0.3145115493368122,0.0769901649530203,0.0262099671401506,0.114804392650994,0.9832646665096788,False,False,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01002947,2,3,326.94158000000004,8292.666594826824,8589.033293438964,8410.674409424384,647,4,19976.38540759726,5.739284937522788,-0.297392613514124,0.1129067822489948,0.0348624069953575,0.1877265265843244,0.787350790620251,False,False,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
E01002948,2,10,683.2048000000001,9286.853412548166,10047.478494955172,9755.961166362351,647,4,21307.651330962748,6.462611881448635,-0.0751768251096367,0.0460765477264641,0.021035999130824,0.0692112932663329,0.8377935975775137,False,False,"C2 moderate activity and persistence, transitional",C4 inner–middle ring mixed
