lsoa,alightings,boardings,total_activity,exact_direction_zero
E01001979,2579.48123,2373.34617,4952.8274,False
E01001980,162.3618,90.08508,252.44688,False
E01001981,221.86177,168.96683,390.8286,False
E01001983,528.87785,365.38665,894.2645,False
E01001984,813.15022,282.9488,1096.09902,False
E01001986,763.54756,270.14879,1033.69635,False
E01001987,24.691319999999997,32.79019,57.48151,False
E01001988,27.08485,115.21596,142.30080999999998,False
E01001989,625.85015,462.25717,1088.10732,False
E01001990,2932.14708,2640.70391,5572.850990000001,False
E01001991,380.29196,331.90917,712.20113,False
E01001992,36.35106,77.68839,114.03944999999999,False
E01001994,267.19554,144.16937000000001,411.36491,False
E01001995,158.71995,57.52945,216.2494,False
E01001996,25.377299999999998,17.66459,43.041889999999995,False
E01001997,911.82591,416.61845,1328.44436,False
E01001999,3002.3105299999997,1459.43038,4461.7409099999995,False
E01002002,836.38901,947.12998,1783.51899,False
E01002003,2215.49891,2927.41826,5142.91717,False
E01002005,440.57515,438.14241999999996,878.71757,False
E01002008,601.7000400000001,558.43481,1160.13485,False
E01002009,1104.75303,1017.40428,2122.15731,False
E01002010,232.67884,193.86111,426.53995,False
E01002011,2050.41429,2633.14543,4683.55972,False
E01002013,851.39457,350.17784,1201.57241,False
E01002014,977.50878,841.5052,1819.01398,False
E01002015,273.71425999999997,258.9785,532.6927599999999,False
E01002017,2423.10676,1541.04348,3964.15024,False
E01002019,890.75462,495.93226,1386.68688,False
E01002020,796.10438,826.37494,1622.47932,False
E01002021,323.60606,185.55435,509.16041,False
E01002022,8100.59845,6416.88955,14517.488000000001,False
E01002028,1376.29629,807.31876,2183.61505,False
E01002029,2832.2626099999998,10078.93658,12911.19919,False
E01002030,609.00063,449.86406,1058.8646899999999,False
E01002031,11635.9662,7850.4351,19486.4013,False
E01002032,34.419,67.52217999999999,101.94117999999999,False
E01002033,210.68225999999999,282.44596,493.12822,False
E01002034,3424.02129,3119.56458,6543.585870000001,False
E01002036,135.80725,111.84606,247.65331,False
E01002037,2233.52831,1257.90629,3491.4346,False
E01002038,917.38782,840.37257,1757.76039,False
E01002042,610.07913,461.13874,1071.21787,False
E01002043,642.15784,505.75335,1147.91119,False
E01002046,540.78399,512.7302099999999,1053.5142,False
E01002047,3546.11081,3295.5592,6841.67001,False
E01002048,447.30803,351.2635,798.5715299999999,False
E01002049,396.42286,181.52877,577.95163,False
E01002051,518.60774,395.9502,914.55794,False
E01002052,47.82712,128.9565,176.78362,False
E01002053,1064.29871,727.38992,1791.68863,False
E01002055,1139.96473,1101.29766,2241.26239,False
E01002056,903.9863,636.00868,1539.99498,False
E01002058,145.55306000000002,67.22606,212.77912000000003,False
E01002059,28.4489,47.57456,76.02346,False
E01002060,388.57341,143.7207,532.29411,False
E01002061,160.76589,40.22109999999999,200.98699,False
E01002062,367.40751,253.79568,621.20319,False
E01002064,440.167,715.17224,1155.33924,False
E01002066,5124.8789,4057.29164,9182.17054,False
E01002067,1966.09484,1413.90313,3379.99797,False
E01002068,253.14942,287.38159,540.53101,False
E01002069,1348.69473,2267.25313,3615.94786,False
E01002070,758.91887,512.25492,1271.1737899999998,False
E01002071,388.97548,539.96966,928.94514,False
E01002072,9096.30028,12677.95428,21774.25456,False
E01002074,930.70715,415.54622,1346.25337,False
E01002075,743.8063099999999,387.48287,1131.28918,False
E01002076,78.56375,46.19164,124.75539,False
E01002077,3870.03141,3631.80633,7501.83774,False
E01002078,173.77396,73.24360999999999,247.01756999999998,False
E01002079,11.57132,5.82003,17.39135,False
E01002081,5017.50581,3611.22004,8628.725849999999,False
E01002082,1381.62811,484.14988,1865.77799,False
E01002083,161.99638,176.76837,338.76475,False
E01002084,658.73791,263.50358,922.2414900000001,False
E01002085,1369.17257,6071.11268,7440.28525,False
E01002086,387.74842,126.01903,513.76745,False
E01002087,71.36416,24.56851,95.93267,False
E01002088,1635.22551,1069.7283,2704.95381,False
E01002089,460.26727,158.04468,618.31195,False
E01002090,454.28571999999997,239.03990000000002,693.32562,False
E01002091,1632.93124,980.5144,2613.44564,False
E01002092,454.78217,307.49869,762.2808600000001,False
E01002094,53.67062,18.807019999999998,72.47764,False
E01002095,52.71574,31.76586,84.4816,False
E01002096,755.35761,308.22393999999997,1063.5815499999999,False
E01002098,926.86036,1464.98841,2391.84877,False
E01002099,86.05731,44.62759,130.6849,False
E01002100,810.71776,527.84117,1338.5589300000001,False
E01002102,177.49733,62.09631,239.59364,False
E01002103,750.36582,438.03462,1188.40044,False
E01002104,572.06957,298.51484,870.5844099999999,False
E01002105,9792.12931,6624.8791200000005,16417.00843,False
E01002106,122.86073,69.869,192.72973000000002,False
E01002108,194.11647,62.818830000000005,256.9353,False
E01002109,263.45585,158.2359,421.69174999999996,False
E01002110,91.68596,131.12887,222.81483,False
E01002111,718.65156,374.05081,1092.70237,False
E01002112,1256.71478,1607.39636,2864.11114,False
E01002113,81.34714,68.60288,149.95002,False
E01002114,176.61578,209.95338,386.56916,False
E01002116,56.09794,6.789879999999999,62.88782,False
E01002118,682.72374,2119.8802299999998,2802.6039699999997,False
E01002119,871.13571,118.39647,989.53218,False
E01002121,225.79086,77.37134999999999,303.16221,False
E01002122,469.65756999999996,284.41613,754.0736999999999,False
E01002123,506.91526,389.95635,896.8716099999999,False
E01002125,675.9018,368.45649,1044.35829,False
E01002128,18.06407,28.03726,46.101330000000004,False
E01002129,12513.90757,16619.11449,29133.02206,False
E01002130,4839.36792,4741.38552,9580.75344,False
E01002132,480.13106999999997,237.57845,717.70952,False
E01002133,1140.35332,687.70139,1828.05471,False
E01002135,996.25156,701.691,1697.94256,False
E01002136,1318.4369,690.75933,2009.19623,False
E01002137,38.98442,39.31219,78.29661,False
E01002139,78.03355,39.59733,117.63088,False
E01002140,47.086589999999994,29.690669999999997,76.77725999999998,False
E01002141,149.80026,88.76756,238.56782,False
E01002142,3168.10648,1738.48007,4906.58655,False
E01002144,349.56341,155.61531,505.17872,False
E01002145,89.72964999999999,88.63785,178.3675,False
E01002148,164.20501,39.63075,203.83576,False
E01002150,376.53758999999997,399.2312,775.76879,False
E01002151,677.64632,378.50675,1056.1530699999998,False
E01002152,341.73978,428.15000000000003,769.88978,False
E01002153,159.01951,92.87851,251.89802,False
E01002155,110.9551,69.97157,180.92667,False
E01002156,15.53727,14.994079999999999,30.531349999999996,False
E01002157,266.16777,322.9415,589.10927,False
E01002159,375.91656,55.71676,431.63332,False
E01002160,482.04891,369.49817,851.54708,False
E01002161,915.28549,747.11203,1662.39752,False
E01002162,16.93691,92.77380000000001,109.71071,False
E01002163,162.32843,93.9833,256.31173,False
E01002165,32.73928,51.53798,84.27726,False
E01002166,237.59635,137.84418,375.44052999999997,False
E01002169,82.66135,28.010759999999998,110.67211,False
E01002172,151.87313,83.4296,235.30273,False
E01002174,1299.69361,641.29321,1940.98682,False
E01002175,633.05581,963.80859,1596.8644,False
E01002176,814.17476,894.9891700000001,1709.1639300000002,False
E01002177,62.62297,49.05454,111.67751000000001,False
E01002179,3678.6082,3556.86195,7235.47015,False
E01002181,432.78004,372.03925,804.8192899999999,False
E01002184,224.9156,100.85144,325.76704,False
E01002185,112.79193,44.37149,157.16342,False
E01002186,572.6208,380.92195,953.5427500000001,False
E01002187,74.52663,44.102439999999994,118.62906999999998,False
E01002189,483.11798999999996,587.30909,1070.42708,False
E01002190,15.618079999999999,13.872149999999998,29.490229999999997,False
E01002191,192.85739999999998,93.3309,286.18829999999997,False
E01002192,545.67379,689.26127,1234.93506,False
E01002193,484.70879,439.98315,924.69194,False
E01002194,18.56816,9.73926,28.30742,False
E01002195,167.9343,119.90768999999999,287.84199,False
E01002196,41.55779,17.27955,58.83734,False
E01002198,135.57962999999998,52.56276,188.14238999999998,False
E01002199,302.09609,115.90906,418.00515,False
E01002200,232.84029,87.20277999999999,320.04307,False
E01002201,311.69313,181.08837,492.7815,False
E01002202,1695.1407,1022.05119,2717.19189,False
E01002203,276.64765,125.0285,401.67615,False
E01002204,627.23579,489.34507,1116.58086,False
E01002207,144.03367,75.78483,219.8185,False
E01002208,43.334469999999996,18.656679999999998,61.99114999999999,False
E01002209,1250.1707099999999,1615.82464,2865.99535,False
E01002211,158.50306,63.915259999999996,222.41832,False
E01002212,1606.08165,703.14044,2309.22209,False
E01002214,504.74798,288.34601,793.09399,False
E01002215,53.07779,22.90515,75.98294,False
E01002216,377.28301,135.31551,512.59852,False
E01002217,117.60772,68.06993,185.67765,False
E01002218,443.04209,223.70316,666.7452499999999,False
E01002219,5430.87262,5324.86738,10755.74,False
E01002221,1441.07069,1065.99768,2507.06837,False
E01002225,307.48639,236.24813,543.73452,False
E01002226,1330.28755,1379.7273,2710.01485,False
E01002227,473.30003999999997,275.39547,748.69551,False
E01002228,359.18737,165.99378,525.18115,False
E01002229,13.72571,24.91957,38.64528,False
E01002232,964.47221,806.63849,1771.1107000000002,False
E01002233,1606.13524,1061.95876,2668.094,False
E01002235,152.51615,86.61144,239.12759,False
E01002240,550.6794,271.03017,821.70957,False
E01002242,113.73019000000001,72.20456,185.93475,False
E01002243,454.86833,322.69216,777.5604900000001,False
E01002244,75.43761,32.60056,108.03817000000001,False
E01002245,229.84203,130.94665,360.78868,False
E01002246,507.4233,311.14887,818.5721699999999,False
E01002247,163.05175,115.05158,278.10333,False
E01002248,1109.86834,774.04803,1883.91637,False
E01002250,68.30125,46.64111,114.94236,False
E01002251,320.02898,171.67457,491.70354999999995,False
E01002253,205.09158,77.02687999999999,282.11845999999997,False
E01002254,192.35706,117.73367999999999,310.09074,False
E01002257,14.704829999999998,17.464809999999996,32.169639999999994,False
E01002258,648.37006,148.04209,796.41215,False
E01002259,78.21057,31.80086,110.01143,False
E01002260,85.2046,50.98772,136.19232,False
E01002261,992.43899,1478.79967,2471.23866,False
E01002262,119.7029,129.06777,248.77067,False
E01002263,200.46562,82.90082,283.36644,False
E01002265,220.09786,111.10683999999999,331.2047,False
E01002266,382.35131,192.26979,574.6211000000001,False
E01002269,141.56256,44.75402,186.31658,False
E01002271,33.7314,9.55846,43.289860000000004,False
E01002272,131.02348999999998,56.877359999999996,187.90085,False
E01002273,80.59655,72.50088,153.09742999999997,False
E01002274,274.50032999999996,210.05111,484.55143999999996,False
E01002276,257.45152,74.36019,331.81171,False
E01002277,458.49525,126.86601,585.36126,False
E01002278,240.19854999999998,141.02378,381.22232999999994,False
E01002279,335.19137,156.51088,491.70225,False
E01002281,499.62219999999996,269.12576,768.7479599999999,False
E01002282,1274.30094,659.10593,1933.40687,False
E01002283,114.79722,68.78296999999999,183.58019,False
E01002284,154.33663,27.10136,181.43799,False
E01002285,38.13321,42.70641,80.83962,False
E01002288,164.42352,69.61234,234.03586,False
E01002291,475.51029,660.49401,1136.0043,False
E01002292,120.5877,54.24147,174.82917,False
E01002294,87.23195,132.98839999999998,220.22035,False
E01002295,173.54142,111.40122,284.94264,False
E01002296,91.07261,36.12404,127.19665,False
E01002297,19.14732,83.21759,102.36491000000001,False
E01002298,53.39615,22.72307,76.11922,False
E01002299,310.60291,144.73261,455.33552,False
E01002300,203.27399,111.00071,314.2747,False
E01002301,215.87931,65.81487,281.69418,False
E01002302,292.87746,99.92596999999999,392.80343,False
E01002303,549.3564,153.5582,702.9146000000001,False
E01002304,241.99669,140.69238,382.68907,False
E01002305,88.27506,21.36339,109.63844999999999,False
E01002306,418.73658,91.88522,510.6218,False
E01002307,226.89346,46.95511,273.84857,False
E01002308,134.07939,37.15317,171.23255999999998,False
E01002309,2.61878,10.590209999999999,13.20899,False
E01002310,1018.60045,574.29344,1592.89389,False
E01002311,18.96626,10.087779999999999,29.054039999999997,False
E01002312,58.679719999999996,29.66547,88.34519,False
E01002313,235.37052,85.50023999999999,320.87076,False
E01002314,600.12549,212.54050999999998,812.6659999999999,False
E01002315,346.8325,123.74047,470.57297,False
E01002316,470.28656,236.94701,707.23357,False
E01002317,35.466719999999995,38.15049,73.61721,False
E01002319,869.9269899999999,564.16452,1434.09151,False
E01002321,449.39946,314.52415,763.92361,False
E01002322,203.76687,93.30233,297.0692,False
E01002323,37.637829999999994,22.6425,60.28032999999999,False
E01002325,525.11125,264.4103,789.52155,False
E01002326,1057.52457,715.10294,1772.62751,False
E01002328,448.40061000000003,166.07583,614.47644,False
E01002329,752.8533,338.45225999999997,1091.30556,False
E01002331,100.04684999999999,36.66614,136.71299,False
E01002334,45.9922,8.29741,54.289609999999996,False
E01002335,266.6792,112.87755,379.55674999999997,False
E01002336,341.19354,124.3146,465.50813999999997,False
E01002337,226.33534,175.61013,401.94547,False
E01002338,277.88363,121.92814999999999,399.81178,False
E01002339,22.4001,17.807669999999998,40.20777,False
E01002341,83.79852,95.91847,179.71699,False
E01002342,157.3429,65.55085,222.89374999999998,False
E01002344,399.62530000000004,152.01129999999998,551.6366,False
E01002345,1593.47571,1859.35142,3452.8271299999997,False
E01002346,101.64847,44.39288,146.04135,False
E01002347,22.59177,10.75468,33.346450000000004,False
E01002348,124.09767,60.67977,184.77743999999998,False
E01002349,171.13932,44.17588,215.3152,False
E01002350,536.55132,464.05034,1000.60166,False
E01002352,291.04445,134.23648,425.28093,False
E01002353,1949.75696,1714.47599,3664.2329499999996,False
E01002356,8375.5924,13675.46895,22051.06135,False
E01002358,228.82281,131.51244,360.33525,False
E01002360,174.49849,99.58988,274.08837,False
E01002361,2126.57412,2231.5738499999998,4358.14797,False
E01002362,184.60231,155.7609,340.36321,False
E01002363,96.40888,57.451879999999996,153.86076,False
E01002364,34.00967,28.3131,62.32277,False
E01002365,152.91501,227.83126000000001,380.74627,False
E01002366,198.53457999999998,105.53423,304.06881,False
E01002367,112.96768,77.25663,190.22431,False
E01002368,1534.86504,960.79963,2495.66467,False
E01002369,54.64373,4.24499,58.88872,False
E01002370,825.32484,628.9432400000001,1454.26808,False
E01002371,359.04388,193.67593,552.71981,False
E01002372,309.0576,123.40981,432.46741,False
E01002373,328.32373,121.19348,449.51721,False
E01002374,274.24836999999997,140.19595,414.44431999999995,False
E01002375,308.33197,140.87632,449.20829000000003,False
E01002377,224.80899,165.02179999999998,389.83079,False
E01002379,739.18056,855.61124,1594.7918,False
E01002380,80.36041999999999,89.48783999999999,169.84825999999998,False
E01002381,7.80906,6.91095,14.720009999999998,False
E01002382,90.83363999999999,40.781639999999996,131.61527999999998,False
E01002383,44.884629999999994,28.251949999999997,73.13658,False
E01002384,126.08049,68.65285,194.73334,False
E01002385,50.091029999999996,40.1425,90.23353,False
E01002386,1068.22097,1920.0348,2988.2557699999998,False
E01002388,52.34159,26.33368,78.67527,False
E01002390,37.51692,23.78909,61.30601,False
E01002391,12.757729999999999,13.02531,25.78304,False
E01002392,94.8827,25.06186,119.94456,False
E01002393,1430.40338,835.3986,2265.80198,False
E01002396,5805.93682,5028.59541,10834.53223,False
E01002400,546.68722,357.67806,904.36528,False
E01002401,2031.19581,781.54961,2812.74542,False
E01002402,242.23180000000002,101.7691,344.0009,False
E01002403,406.93377,132.50486999999998,539.43864,False
E01002404,451.90322000000003,140.49645999999998,592.39968,False
E01002405,441.8999,375.53469,817.4345900000001,False
E01002408,248.58866,127.38656999999999,375.97523,False
E01002409,348.52661,108.20063,456.72724,False
E01002410,1616.978,972.8413400000001,2589.81934,False
E01002411,238.61021,94.98935999999999,333.59956999999997,False
E01002412,1653.43135,1450.514,3103.94535,False
E01002413,171.07519,89.69297,260.76815999999997,False
E01002414,898.24511,685.1905,1583.43561,False
