lsoa,direction,TV_alpha0_alpha5
E01003681,boardings,0.001610982095819724
E01003684,boardings,0.004102571868137735
E01003686,boardings,0.0016440569498461029
E01003689,boardings,4.3820573121033674e-05
E01003690,boardings,6.932726616510894e-05
E01003692,boardings,0.0029312025619681868
E01003693,boardings,0.005779553666975395
E01003694,boardings,0.009138974268668183
E01003695,boardings,0.002517157582238498
E01003696,boardings,0.0019891927808762823
E01003700,boardings,0.002112086875989885
E01003701,boardings,0.00019496645214168756
E01003702,boardings,0.00413940870584247
E01003703,boardings,0.03730234495140994
E01003704,boardings,0.0015785740023964577
E01003705,boardings,0.004581040599575667
E01003706,boardings,0.008694499525417218
E01003707,boardings,0.010094097514205785
E01003708,boardings,0.006340720443281954
E01003709,boardings,0.00877672540325461
E01003710,boardings,0.002287238973404485
E01003711,boardings,0.0006575526481529344
E01003713,boardings,0.006059635559509769
E01003714,boardings,0.00493657733688181
E01003715,boardings,0.001785305223693399
E01003716,boardings,0.01139373605707152
E01003719,boardings,0.0002766899952473508
E01003720,boardings,0.001431784475679153
E01003721,boardings,0.0005582690117438937
E01003722,boardings,0.0033814909181714924
E01003723,boardings,0.01884090641060404
E01003724,boardings,0.020862525349849025
E01003726,boardings,0.008676811971090598
E01003729,boardings,0.0003691682455689197
E01003733,boardings,0.0008157406520622103
E01003734,boardings,0.0009536139090609294
E01003735,boardings,0.0012690887100414374
E01003737,boardings,0.05030738708377979
E01003738,boardings,0.0006990442807010079
E01003739,boardings,0.0023932867619571433
E01003740,boardings,0.001467622237811133
E01003741,boardings,0.0025182509190252804
E01003743,boardings,0.004323833556169929
E01003744,boardings,0.027738728269576678
E01003746,boardings,0.003221884377407883
E01003750,boardings,0.0013399125282731181
E01003751,boardings,0.0026854073629728856
E01003752,boardings,0.011751685276453412
E01003754,boardings,0.003791037066128059
E01003755,boardings,0.0006227747755404265
E01003756,boardings,0.0029932520712641756
E01003759,boardings,0.03462963498897081
E01003760,boardings,0.007436516027540635
E01003761,boardings,0.008421194624114494
E01003762,boardings,0.014982999525339385
E01003763,boardings,0.0014506647367075647
E01003764,boardings,0.0016920848037304357
E01003765,boardings,0.0006521873022816934
E01003767,boardings,0.0004736091748028322
E01003769,boardings,0.0003769932624157452
E01003770,boardings,0.0012343101896367414
E01003771,boardings,0.007906952483486761
E01003773,boardings,0.0007523341722108071
E01003774,boardings,0.02675794741221792
E01003775,boardings,0.020433803039096615
E01003776,boardings,0.011325210128125771
E01003777,boardings,0.05474317891525218
E01003778,boardings,0.0006541682906758522
E01003779,boardings,0.023283820245722356
E01003781,boardings,0.0003012566836682074
E01003782,boardings,0.013468639109198528
E01003783,boardings,4.345136801120594e-05
E01003788,boardings,0.001482234570107284
E01003789,boardings,0.00044459104217292546
E01003791,boardings,0.005272189898165941
E01003792,boardings,0.004216026859426683
E01003793,boardings,0.0045626582363524895
E01003796,boardings,0.02666348472783493
E01003797,boardings,0.11197134617982456
E01003798,boardings,0.0027480041946531305
E01003799,boardings,0.0008845884047426139
E01003800,boardings,0.00937536320277133
E01003801,boardings,0.0006562275660765901
E01003804,boardings,0.003247888670253034
E01003807,boardings,0.001278969324935892
E01003808,boardings,0.00258349629870217
E01003809,boardings,0.004154975048862298
E01003810,boardings,0.03183095885218119
E01003811,boardings,0.019393719975051113
E01003812,boardings,0.0012500353783985248
E01003814,boardings,0.0017566814311005738
E01003815,boardings,0.0007079196434343772
E01003816,boardings,0.002028655970764863
E01003817,boardings,0.0014165364783845307
E01003818,boardings,0.011930774772253055
E01003820,boardings,0.0116480244303225
E01003821,boardings,0.0016359204928618422
E01003822,boardings,0.00960814207426767
E01003823,boardings,0.0008281784276425963
E01003824,boardings,0.008718374795800782
E01003825,boardings,0.046522206104499676
E01003827,boardings,0.0017153510566804086
E01003828,boardings,0.004750535829454324
E01003829,boardings,0.004692685265613167
E01003830,boardings,0.0049914045111372745
E01003831,boardings,0.025296503292221172
E01003833,boardings,0.004133990522951372
E01003834,boardings,0.0008231358404912825
E01003836,boardings,0.004892004829838409
E01003837,boardings,0.007175742967081356
E01003838,boardings,0.0033285054978926744
E01003839,boardings,0.011990878538316185
E01003840,boardings,0.006613652438832742
E01003841,boardings,0.001294607113729075
E01003842,boardings,0.030616805341707534
E01003843,boardings,0.013447840037643384
E01003844,boardings,0.0024743669744666926
E01003845,boardings,0.007237576532493921
E01003847,boardings,0.00134579879220256
E01003848,boardings,0.008524633635922103
E01003849,boardings,0.0568425688550787
E01003852,boardings,0.0004971620820490918
E01003854,boardings,0.001715223370171532
E01003855,boardings,0.0016909154351833556
E01003856,boardings,0.0014572311365749027
E01003857,boardings,0.0012828999106829241
E01003859,boardings,0.005504252969375907
E01003860,boardings,0.0015396672718855527
E01003861,boardings,0.0013886235745312159
E01003862,boardings,0.003898243172822132
E01003866,boardings,0.0062171524470995745
E01003867,boardings,0.002670696168010598
E01003868,boardings,0.002419966268583765
E01003869,boardings,0.015041329756226046
E01003870,boardings,0.00555693043830211
E01003871,boardings,0.009696676470441512
E01003872,boardings,0.0125687480292971
E01003874,boardings,0.0021996836700151224
E01003875,boardings,0.0027656391226018443
E01003876,boardings,3.1277709462326146e-05
E01003877,boardings,0.020912077527183846
E01003878,boardings,0.00869788831649634
E01003880,boardings,0.0012909984924145037
E01003881,boardings,0.003761577059929768
E01003882,boardings,0.0001890305875636103
E01003885,boardings,0.0009050237348178883
E01003886,boardings,0.0009033652572244663
E01003887,boardings,0.0014127304133631172
E01003888,boardings,0.00023723342173950497
E01003890,boardings,0.007498157005311903
E01003891,boardings,0.0014002431975492
E01003893,boardings,0.0004839823892576775
E01003894,boardings,0.002368331579280254
E01003895,boardings,0.002142302370264067
E01003896,boardings,0.00040672066853049166
E01003897,boardings,0.0003026206172274033
E01003898,boardings,0.004472638103727645
E01003899,boardings,0.005515790597196456
E01003900,boardings,0.0010848301938406423
E01003903,boardings,0.003450354474296143
E01003904,boardings,0.005553954675213053
E01003905,boardings,0.0011914828149133846
E01003906,boardings,0.019446122200001758
E01003909,boardings,0.003023383685405233
E01003911,boardings,0.00021066530077850265
E01003912,boardings,0.0017968667762365564
E01003916,boardings,0.0007419556362617298
E01003919,boardings,0.0001892696933152927
E01003920,boardings,0.00027900936784252964
E01003921,boardings,9.589158464329848e-05
E01003922,boardings,4.179544771616586e-05
E01003924,boardings,0.00041378687652701457
E01003926,boardings,0.0029261058679754936
E01003929,boardings,0.0002561290455409687
E01003930,boardings,0.0002344082237208129
E01003932,boardings,2.6561069909190015e-05
E01003933,boardings,4.9077927686847714e-05
E01003934,boardings,0.000452144456275291
E01003936,boardings,0.004554769517043977
E01003938,boardings,0.005730624886351732
E01003939,boardings,0.00015650521854469095
E01003941,boardings,0.00014939372471208358
E01003942,boardings,0.000468306299072616
E01003945,boardings,0.006685877823011447
E01003946,boardings,0.0009854492287668564
E01003947,boardings,0.012325618889428026
E01003948,boardings,0.0017297696787483075
E01003949,boardings,0.00034761482392642567
E01003950,boardings,0.0006357577808383623
E01003951,boardings,0.0014958122202088425
E01003952,boardings,0.0004868932140657765
E01003953,boardings,0.00029883765739901775
E01003954,boardings,0.01245956120911458
E01003955,boardings,0.004568370280792634
E01003957,boardings,0.004354430585728771
E01003958,boardings,0.0007949532888118093
E01003960,boardings,0.00020813513767646845
E01003961,boardings,0.00010804471736579118
E01003966,boardings,6.47297963689683e-05
E01003969,boardings,0.0001301136159002473
E01003975,boardings,0.007841490433106692
E01003976,boardings,0.0007333298240708172
E01003977,boardings,0.003513092469684765
E01003979,boardings,0.0008090047962814933
E01003980,boardings,0.018017775912416007
E01003981,boardings,0.00013019560523422542
E01003983,boardings,0.005513215133056524
E01003984,boardings,0.00020372338463470587
E01003986,boardings,0.001887867789285246
E01003987,boardings,0.01898148863941269
E01003989,boardings,0.0003000511316602098
E01003990,boardings,0.002477701397439118
E01003993,boardings,0.0011835859070211821
E01003994,boardings,0.00023871838132161313
E01003997,boardings,0.06054734535880659
E01003999,boardings,0.026321394548630417
E01004000,boardings,0.003680248734870668
E01004001,boardings,0.0021129607522145056
E01004002,boardings,0.011818330564598781
E01004003,boardings,0.017833450465534115
E01004004,boardings,0.0010123050425261794
E01004005,boardings,0.00014341939502052648
E01004008,boardings,0.00023495945295263078
E01004010,boardings,2.6936966025094093e-05
E01004012,boardings,0.003486207081955445
E01004013,boardings,0.0004839064955602355
E01004014,boardings,0.001274884254671939
E01004015,boardings,0.000684256919338975
E01004016,boardings,0.0025577553066763797
E01004017,boardings,0.0016664686258636078
E01004018,boardings,0.007897504537773726
E01004019,boardings,0.009827478424164036
E01004020,boardings,0.0013779220475508577
E01004021,boardings,0.002853724425460662
E01004023,boardings,0.000187861098312377
E01004024,boardings,0.005092676736033104
E01004028,boardings,0.0005071536607472804
E01004031,boardings,7.461062707897533e-05
E01004033,boardings,0.00120143243233492
E01004034,boardings,0.0018658620097477484
E01004035,boardings,0.00272901333563549
E01004036,boardings,0.013729624021028296
E01004037,boardings,0.0017130197196283641
E01004038,boardings,0.0047035975379096095
E01004040,boardings,0.002125084744549989
E01004042,boardings,0.0004463852071789514
E01004044,boardings,0.012951873730920731
E01004045,boardings,0.04473721295071727
E01004046,boardings,0.004712082338116935
E01004047,boardings,0.0010401158894187278
E01004048,boardings,0.00046055984592447314
E01004049,boardings,0.002315975214545585
E01004050,boardings,0.009069670753361467
E01004051,boardings,0.00034849085429094475
E01004052,boardings,0.0014326147714633026
E01004053,boardings,0.0029081910079003055
E01004054,boardings,0.019407675155074015
E01004055,boardings,0.02016890024664089
E01004056,boardings,0.002264949972514502
E01004057,boardings,0.004568161447007557
E01004059,boardings,0.0013334098969097613
E01004060,boardings,0.0005300928946468431
E01004061,boardings,0.00920649348881693
E01004062,boardings,9.177082450719074e-05
E01004063,boardings,0.00012920332517692482
E01004064,boardings,0.0002434048931582429
E01004067,boardings,3.4879104300231784e-05
E01004069,boardings,0.003301678889700169
E01004070,boardings,0.001792432922585486
E01004071,boardings,0.0032042989229593313
E01004072,boardings,0.0015540342139392345
E01004073,boardings,0.005127941375887747
E01004074,boardings,0.0014168698316473717
E01004075,boardings,0.006907427055598435
E01004076,boardings,0.0016247482274469019
E01004077,boardings,0.0016866705602359845
E01004080,boardings,0.022232776579815792
E01004083,boardings,0.005409015520648777
E01004084,boardings,0.04043281099320728
E01004086,boardings,0.0014073796940647666
E01004087,boardings,0.013547453330305659
E01004088,boardings,0.004067044672996156
E01004090,boardings,0.0021403628461027
E01004091,boardings,0.012465160771515644
E01004094,boardings,0.004594350639114285
E01004095,boardings,0.02655218908620096
E01004096,boardings,0.49565054260919333
E01004097,boardings,0.009686190273463041
E01004098,boardings,0.003205856122881486
E01004099,boardings,0.0002488562758944084
E01004100,boardings,0.012676642401803833
E01004101,boardings,0.00739594236049315
E01004103,boardings,0.008327902651395911
E01004105,boardings,0.01062340147930804
E01004107,boardings,0.009057483247051301
E01004109,boardings,0.027368631446354222
E01004110,boardings,0.0004496015696491284
E01004111,boardings,0.006900362965428314
E01004118,boardings,0.00012844501260148044
E01004119,boardings,0.01534161603630882
E01004120,boardings,0.0049509019952023265
E01004121,boardings,0.0008519902416938243
E01004123,boardings,0.0003236058828305907
E01004125,boardings,0.005151805016169464
E01004127,boardings,0.01190745221208366
E01004128,boardings,0.012542702500794901
E01004129,boardings,0.0010971407806915304
E01004130,boardings,0.0038578368759469538
E01004131,boardings,0.0015085680578249261
E01004134,boardings,0.0018640918879746558
E01004135,boardings,0.008215191536417305
E01004137,boardings,0.00021354914075023715
E01004138,boardings,0.004533817500754137
E01004139,boardings,0.00968149330415016
E01004140,boardings,0.0007312751044017416
E01004144,boardings,0.0030138706768320107
E01004146,boardings,0.0006973116806774799
E01004147,boardings,0.05326737415970179
E01004148,boardings,0.0050137070395218355
E01004152,boardings,0.00660500012976393
E01004153,boardings,0.006961674410499308
E01004156,boardings,0.00031638822445229553
E01004157,boardings,0.014242532949163632
E01004158,boardings,0.007890810518468704
E01004159,boardings,0.015196427571217301
E01004160,boardings,0.014558694627216602
E01004162,boardings,0.02287425112547263
E01004163,boardings,0.012849186394359653
E01004164,boardings,0.0022997245727195024
E01004165,boardings,0.002496438655725903
E01004166,boardings,0.030346313632546678
E01004167,boardings,0.004750435750384326
E01004169,boardings,0.015111505110039903
E01004170,boardings,0.0005414061429486344
